frame,track_id,centroid_x_m,centroid_y_m,bottom_x_m,bottom_y_m,delta_x,delta_y,alt_cx_m,alt_cy_m,delta_alt_x,delta_alt_y
653,1,2.993,5.712,3.008,6.024,0.02,-0.018,2.972,5.761,0.036,-0.001
653,4,1.783,6.12,2.275,6.432,0.012,-0.002,1.676,6.047,-0.008,-0.025
653,5,0.699,5.993,1.13,6.208,-0.005,-0.003,0.588,5.933,-0.014,-0.008
653,3,0.584,5.961,1.003,6.199,-0.035,-0.021,0.371,5.846,-0.032,-0.021
654,1,3.035,5.693,3.019,6.013,0.042,-0.019,3.0,5.751,0.028,-0.01
654,4,1.797,6.121,2.292,6.437,0.015,0.001,1.709,6.062,0.033,0.016
654,2,0.734,6.004,1.171,6.222,-0.08,-0.082,0.662,5.966,-0.107,-0.096
654,5,0.633,5.975,1.043,6.172,-0.065,-0.017,0.417,5.853,-0.171,-0.08
655,1,3.062,5.671,3.043,5.989,0.027,-0.022,3.021,5.715,0.021,-0.036
655,4,1.82,6.123,2.3,6.437,0.023,0.002,1.758,6.089,0.049,0.027
655,5,0.65,5.977,1.101,6.191,0.017,0.001,0.566,5.931,0.149,0.078
655,2,0.749,6.006,1.167,6.212,0.015,0.002,0.675,5.966,0.014,0.001
656,1,3.104,5.659,3.158,5.864,0.042,-0.012,3.083,5.671,0.061,-0.044
656,4,1.852,6.136,2.305,6.447,0.032,0.013,1.792,6.108,0.034,0.019
656,2,0.757,6.009,1.167,6.212,0.008,0.003,0.736,6.0,0.061,0.034
656,5,0.639,5.97,1.087,6.183,-0.011,-0.006,0.521,5.905,-0.045,-0.026
657,1,3.139,5.639,3.128,5.887,0.035,-0.02,3.098,5.673,0.016,0.002
657,4,1.852,6.123,2.349,6.453,-0.0,-0.013,1.738,6.051,-0.054,-0.057
657,2,0.714,5.99,1.182,6.207,-0.044,-0.018,0.64,5.946,-0.096,-0.054
657,5,0.628,5.968,1.033,6.202,-0.01,-0.003,0.412,5.856,-0.109,-0.049
658,1,3.182,5.613,3.124,5.898,0.043,-0.026,3.127,5.663,0.028,-0.01
658,4,1.877,6.134,2.361,6.455,0.025,0.011,1.826,6.108,0.088,0.057
658,2,0.749,6.007,1.178,6.212,0.035,0.017,0.668,5.961,0.029,0.015
658,5,0.645,5.975,1.063,6.173,0.017,0.008,0.498,5.893,0.086,0.037
659,4,1.895,6.138,2.386,6.466,0.018,0.004,1.808,6.084,-0.018,-0.024
659,1,3.219,5.609,3.139,5.891,0.037,-0.004,3.184,5.672,0.058,0.009
659,2,0.752,6.006,1.203,6.219,0.003,-0.001,0.658,5.955,-0.01,-0.006
659,5,0.657,5.981,1.04,6.206,0.012,0.006,0.48,5.891,-0.018,-0.002
660,4,1.89,6.127,2.387,6.464,-0.005,-0.011,1.826,6.093,0.018,0.009
660,2,0.76,6.008,1.192,6.22,0.008,0.001,0.652,5.953,-0.006,-0.002
660,1,3.252,5.579,3.17,5.852,0.033,-0.03,3.202,5.638,0.018,-0.034
660,5,0.67,5.987,1.049,6.208,0.013,0.006,0.488,5.894,0.008,0.003
661,4,1.905,6.131,2.415,6.472,0.014,0.003,1.9,6.139,0.074,0.046
661,1,3.308,5.567,3.207,5.821,0.056,-0.012,3.245,5.598,0.043,-0.04
661,2,0.767,6.006,1.223,6.231,0.007,-0.002,0.641,5.941,-0.011,-0.012
661,5,0.691,5.99,1.058,6.209,0.021,0.003,0.565,5.934,0.077,0.04
662,4,1.912,6.128,2.433,6.475,0.008,-0.002,1.872,6.106,-0.028,-0.033
662,5,0.744,5.994,1.166,6.201,0.054,0.004,0.646,5.943,0.082,0.01
662,1,3.374,5.564,3.434,5.589,0.065,-0.003,3.379,5.549,0.134,-0.049
662,3,0.661,5.98,1.047,6.196,0.078,0.019,0.483,5.887,0.112,0.041
663,4,1.917,6.122,2.415,6.465,0.005,-0.006,1.932,6.145,0.06,0.039
663,2,0.767,6.003,1.22,6.222,-0.0,-0.002,0.663,5.95,0.022,0.009
663,1,3.41,5.542,3.258,5.769,0.036,-0.022,3.376,5.578,-0.003,0.029
663,3,0.666,5.98,1.058,6.209,0.005,0.0,0.492,5.889,0.009,0.002
664,4,1.912,6.112,2.441,6.481,-0.005,-0.01,1.899,6.111,-0.033,-0.034
664,2,0.742,5.997,1.176,6.2,-0.025,-0.007,0.654,5.953,-0.009,0.003
664,1,3.418,5.514,3.318,5.708,0.008,-0.028,3.4,5.541,0.024,-0.037
664,5,0.794,5.989,1.253,6.231,0.049,-0.005,0.717,5.945,0.071,0.001
664,3,0.672,5.99,1.075,6.215,0.005,0.01,0.484,5.891,-0.008,0.001
664,6,3.423,5.528,3.311,5.699,0.0,0.0,3.375,5.578,0.0,0.0
665,4,1.936,6.123,2.443,6.479,0.024,0.011,1.767,6.001,-0.132,-0.11
665,3,0.741,5.995,1.229,6.21,0.07,0.005,0.707,5.974,0.223,0.083
665,2,0.662,5.982,1.062,6.204,-0.08,-0.015,0.564,5.934,-0.091,-0.019
665,1,3.48,5.459,3.387,5.63,0.062,-0.055,3.455,5.489,0.054,-0.052
666,4,1.926,6.105,2.457,6.463,-0.01,-0.019,1.794,6.005,0.027,0.004
666,3,0.759,6.012,1.168,6.198,0.018,0.017,0.631,5.936,-0.076,-0.038
666,5,0.907,6.043,1.268,6.237,0.113,0.054,0.776,5.968,0.059,0.024
667,4,1.946,6.102,2.488,6.453,0.02,-0.003,1.967,6.114,0.173,0.11
667,5,0.762,5.997,1.236,6.214,-0.144,-0.046,0.67,5.948,-0.106,-0.021
667,3,0.827,5.996,1.289,6.235,0.068,-0.016,0.739,5.945,0.108,0.009
667,2,0.675,5.989,1.091,6.207,0.014,0.007,0.522,5.907,-0.041,-0.027
668,4,1.976,6.112,2.5,6.476,0.03,0.01,1.974,6.111,0.007,-0.004
668,2,0.77,6.002,1.208,6.212,0.095,0.014,0.663,5.945,0.141,0.038
668,3,0.9,6.033,1.296,6.239,0.073,0.037,0.777,5.959,0.038,0.014
668,5,0.674,5.981,1.101,6.191,-0.089,-0.016,0.568,5.922,-0.103,-0.025
669,4,2.023,6.133,2.505,6.47,0.047,0.021,2.016,6.134,0.043,0.023
669,3,0.916,6.037,1.304,6.241,0.016,0.003,0.804,5.971,0.027,0.012
669,2,0.748,5.99,1.19,6.208,-0.022,-0.012,0.628,5.931,-0.036,-0.014
670,4,2.015,6.121,2.497,6.443,-0.008,-0.012,2.007,6.112,-0.009,-0.021
670,3,0.801,6.011,1.238,6.212,-0.115,-0.026,0.672,5.939,-0.133,-0.033
670,2,0.683,5.986,1.1,6.208,-0.064,-0.004,0.59,5.928,-0.038,-0.003
671,6,2.081,6.13,2.524,6.458,-1.342,0.602,2.036,6.113,-1.34,0.535
671,3,0.792,6.006,1.205,6.202,-0.009,-0.005,0.681,5.948,0.009,0.009
671,2,0.665,6.014,1.006,6.211,-0.018,0.028,0.569,5.964,-0.021,0.037
671,4,0.907,6.027,1.306,6.238,-1.108,-0.094,0.832,5.977,-1.176,-0.135
671,5,0.694,5.991,1.15,6.209,0.02,0.01,0.581,5.929,0.014,0.007
672,6,2.11,6.136,2.541,6.475,0.03,0.006,2.044,6.103,0.009,-0.01
672,3,0.798,6.005,1.222,6.206,0.006,-0.001,0.677,5.944,-0.004,-0.004
672,4,0.916,6.024,1.313,6.242,0.009,-0.003,0.799,5.958,-0.033,-0.019
672,2,0.642,6.002,1.019,6.222,-0.024,-0.012,0.569,5.967,0.001,0.003
672,5,0.696,5.992,1.134,6.203,0.002,0.001,0.657,5.973,0.076,0.044
673,6,2.095,6.115,2.564,6.424,-0.015,-0.022,2.07,6.1,0.025,-0.003
673,5,0.783,6.009,1.185,6.187,0.087,0.017,0.676,5.948,0.019,-0.025
673,4,0.958,6.042,1.353,6.253,0.042,0.018,0.884,5.994,0.085,0.035
673,2,0.674,6.016,1.004,6.214,0.033,0.014,0.587,5.973,0.018,0.006
674,6,2.021,6.045,2.556,6.425,-0.074,-0.069,1.98,6.02,-0.09,-0.08
674,3,0.806,5.998,1.266,6.2,0.008,-0.006,0.709,5.943,0.032,-0.001
674,5,0.732,6.003,1.132,6.192,-0.051,-0.007,0.637,5.951,-0.039,0.003
674,4,0.936,6.024,1.348,6.246,-0.021,-0.018,0.847,5.973,-0.037,-0.021
674,2,0.68,6.018,1.011,6.218,0.006,0.002,0.534,5.941,-0.054,-0.032
675,6,1.857,5.911,2.114,6.178,-0.165,-0.135,1.84,5.922,-0.14,-0.098
675,2,0.692,6.002,1.089,6.195,0.012,-0.016,0.517,5.902,-0.017,-0.04
675,3,0.96,6.032,1.365,6.249,0.154,0.033,0.854,5.968,0.145,0.025
675,4,0.796,6.007,1.229,6.196,-0.141,-0.017,0.656,5.932,-0.192,-0.041
675,5,0.696,5.983,1.071,6.191,-0.036,-0.02,0.542,5.891,-0.095,-0.06
676,5,0.673,6.002,1.033,6.216,-0.023,0.019,0.485,5.902,-0.057,0.011
676,2,0.741,6.008,1.141,6.208,0.049,0.006,0.615,5.942,0.098,0.041
676,3,1.004,6.05,1.394,6.261,0.043,0.018,0.904,5.991,0.05,0.023
676,6,1.883,5.905,2.142,6.184,0.027,-0.005,1.9,5.935,0.06,0.013
677,4,0.709,6.009,1.058,6.18,-0.087,0.002,0.528,5.906,-0.128,-0.027
677,3,0.993,6.042,1.396,6.258,-0.01,-0.008,0.899,5.986,-0.005,-0.005
677,6,1.911,5.897,2.155,6.197,0.028,-0.008,1.928,5.949,0.028,0.014
677,2,0.795,6.021,1.19,6.222,0.054,0.014,0.657,5.949,0.042,0.006
678,2,0.825,6.013,1.225,6.215,0.03,-0.009,0.663,5.932,0.006,-0.017
678,5,1.894,5.86,2.13,6.159,1.221,-0.142,1.894,5.904,1.409,0.002
678,3,0.979,6.036,1.39,6.254,-0.014,-0.006,0.911,5.99,0.012,0.004
678,4,0.676,5.995,1.051,6.205,-0.033,-0.014,0.509,5.909,-0.018,0.003
678,6,1.961,5.915,2.204,6.206,0.05,0.018,1.995,5.974,0.067,0.024
679,6,2.186,6.017,2.65,6.356,0.225,0.102,2.181,6.055,0.186,0.081
679,2,0.986,6.03,1.398,6.256,0.161,0.017,0.909,5.984,0.246,0.052
679,4,0.686,5.99,1.067,6.197,0.01,-0.005,0.53,5.911,0.021,0.002
679,3,0.787,6.007,1.189,6.225,-0.192,-0.03,0.622,5.926,-0.289,-0.064
679,5,1.946,5.865,2.251,5.999,0.052,0.006,1.976,5.88,0.082,-0.024
680,3,0.846,6.015,1.248,6.211,0.059,0.008,0.699,5.941,0.077,0.014
680,6,2.213,6.047,2.628,6.337,0.027,0.03,2.089,5.965,-0.092,-0.089
680,4,0.696,5.998,1.078,6.21,0.01,0.008,0.532,5.909,0.002,-0.002
680,2,1.014,6.043,1.409,6.266,0.028,0.013,0.949,6.004,0.04,0.02
681,3,0.84,6.016,1.257,6.198,-0.006,0.001,0.757,5.977,0.058,0.037
681,2,1.02,6.042,1.435,6.268,0.006,-0.0,0.934,5.985,-0.014,-0.019
681,4,0.695,5.996,1.08,6.222,-0.001,-0.002,0.529,5.907,-0.004,-0.001
681,6,2.237,6.071,2.577,6.403,0.025,0.024,2.092,5.984,0.003,0.018
682,5,2.204,5.998,2.658,6.341,0.258,0.133,2.219,6.041,0.242,0.161
682,3,0.856,6.027,1.237,6.226,0.015,0.011,0.752,5.986,-0.005,0.008
682,4,0.696,5.994,1.098,6.225,0.002,-0.001,0.543,5.913,0.014,0.006
682,2,1.046,6.053,1.449,6.263,0.025,0.011,0.96,5.995,0.026,0.01
683,3,0.791,6.012,1.199,6.224,-0.065,-0.015,0.63,5.929,-0.121,-0.057
683,5,2.234,5.989,2.647,6.331,0.031,-0.009,2.242,6.028,0.023,-0.013
683,4,0.694,5.992,1.055,6.214,-0.002,-0.002,0.545,5.917,0.002,0.004
683,2,1.076,6.062,1.459,6.262,0.031,0.008,0.989,6.009,0.029,0.014
684,3,0.792,6.012,1.218,6.225,0.001,0.0,0.662,5.946,0.032,0.018
684,2,1.076,6.054,1.467,6.263,-0.001,-0.008,0.992,6.003,0.003,-0.007
684,5,2.336,6.049,2.655,6.386,0.101,0.06,2.272,6.043,0.031,0.015
684,4,0.702,5.995,1.044,6.201,0.008,0.003,0.583,5.935,0.038,0.018
685,6,2.332,6.024,2.659,6.382,0.095,-0.047,2.28,6.031,0.188,0.047
685,4,0.789,6.006,1.187,6.213,0.088,0.011,0.662,5.943,0.08,0.008
685,2,1.108,6.063,1.489,6.27,0.032,0.01,1.074,6.042,0.082,0.04
685,3,0.876,6.021,1.255,6.229,0.083,0.008,0.779,5.968,0.117,0.022
686,2,1.085,6.047,1.504,6.275,-0.023,-0.016,0.989,5.988,-0.085,-0.054
686,6,2.364,6.033,2.659,6.382,0.032,0.009,2.3,6.041,0.02,0.01
686,4,0.79,6.002,1.173,6.205,0.001,-0.004,0.644,5.93,-0.018,-0.014
687,5,2.366,6.021,2.672,6.368,0.03,-0.028,2.316,6.019,0.044,-0.024
687,2,1.066,6.031,1.494,6.276,-0.02,-0.016,0.997,5.991,0.008,0.003
687,3,0.796,6.006,1.178,6.212,-0.08,-0.014,0.63,5.918,-0.149,-0.05
687,4,0.872,6.015,1.279,6.236,0.082,0.013,0.712,5.931,0.067,0.002
688,3,0.793,6.01,1.16,6.223,-0.002,0.004,0.657,5.945,0.027,0.027
688,5,2.401,6.028,2.671,6.356,0.036,0.007,2.293,5.975,-0.023,-0.044
688,2,1.081,6.034,1.508,6.282,0.015,0.003,1.007,5.992,0.01,0.001
689,5,2.407,6.011,2.656,6.343,0.006,-0.017,2.313,5.98,0.02,0.006
689,2,1.141,6.063,1.546,6.291,0.06,0.029,1.042,6.003,0.036,0.011
689,3,0.769,5.998,1.137,6.227,-0.025,-0.012,0.595,5.914,-0.063,-0.031
689,4,0.906,6.027,1.318,6.249,0.034,0.012,0.802,5.97,0.091,0.038
690,2,1.121,6.043,1.573,6.302,-0.02,-0.02,1.038,5.995,-0.005,-0.009
690,5,2.404,5.987,2.678,6.321,-0.004,-0.024,2.334,5.951,0.022,-0.029
690,4,0.912,6.023,1.328,6.248,0.007,-0.004,0.852,5.996,0.049,0.026
690,3,0.809,6.005,1.243,6.218,0.04,0.007,0.64,5.913,0.046,-0.001
691,2,1.132,6.045,1.573,6.302,0.011,0.002,1.045,5.996,0.007,0.001
691,5,2.371,5.917,2.7,6.268,-0.032,-0.07,2.348,5.918,0.013,-0.033
691,3,0.77,6.0,1.183,6.232,-0.038,-0.005,0.622,5.922,-0.018,0.009
691,4,0.922,6.017,1.328,6.248,0.009,-0.006,0.757,5.928,-0.095,-0.068
692,2,1.134,6.039,1.558,6.299,0.003,-0.006,1.026,5.979,-0.018,-0.017
692,5,2.347,5.865,2.664,6.019,-0.025,-0.053,2.352,5.861,0.004,-0.057
692,3,0.808,6.006,1.185,6.23,0.038,0.006,0.627,5.915,0.005,-0.007
692,4,0.937,6.018,1.343,6.254,0.015,0.001,0.76,5.921,0.003,-0.007
693,3,0.797,6.005,1.208,6.24,-0.012,-0.001,0.634,5.918,0.008,0.004
693,6,2.413,5.864,2.78,5.993,0.048,-0.169,2.453,5.879,0.152,-0.162
693,2,1.146,6.046,1.584,6.288,0.012,0.007,1.068,5.998,0.042,0.019
693,4,0.942,6.017,1.372,6.265,0.006,-0.001,0.795,5.938,0.035,0.018
694,2,1.148,6.035,1.604,6.308,0.002,-0.011,1.022,5.961,-0.046,-0.037
694,3,0.804,6.006,1.196,6.229,0.008,0.001,0.688,5.94,0.053,0.022
694,6,2.446,5.87,2.804,6.008,0.033,0.006,2.459,5.863,0.006,-0.016
694,4,0.941,6.009,1.391,6.265,-0.001,-0.008,0.758,5.908,-0.037,-0.03
695,6,2.495,5.865,2.872,5.976,0.05,-0.005,2.553,5.883,0.094,0.02
695,2,1.164,6.039,1.635,6.313,0.016,0.004,1.052,5.972,0.03,0.011
695,3,0.807,6.004,1.194,6.232,0.003,-0.002,0.674,5.934,-0.013,-0.007
695,4,0.953,6.009,1.394,6.261,0.012,0.001,0.77,5.907,0.012,-0.001
696,6,2.551,5.873,2.922,5.993,0.055,0.008,2.585,5.878,0.032,-0.005
696,2,1.145,6.02,1.646,6.31,-0.019,-0.018,1.053,5.965,0.0,-0.007
696,3,0.793,5.992,1.215,6.23,-0.014,-0.012,0.646,5.909,-0.029,-0.025
696,4,0.945,5.996,1.406,6.257,-0.008,-0.013,0.791,5.902,0.021,-0.004
697,6,2.563,5.855,2.881,6.044,0.012,-0.017,2.595,5.884,0.01,0.006
697,3,0.818,6.001,1.239,6.237,0.025,0.009,0.649,5.909,0.004,0.0
697,2,1.199,6.042,1.662,6.313,0.054,0.022,1.087,5.978,0.035,0.013
697,4,0.944,5.995,1.423,6.26,-0.001,-0.001,0.799,5.912,0.008,0.01
698,6,2.628,5.861,2.926,6.057,0.065,0.005,2.638,5.881,0.043,-0.003
698,3,0.82,5.999,1.232,6.233,0.002,-0.002,0.661,5.911,0.012,0.002
698,4,0.977,6.01,1.435,6.268,0.033,0.015,0.823,5.926,0.024,0.013
698,2,1.196,6.037,1.665,6.308,-0.003,-0.005,1.084,5.969,-0.003,-0.01
699,6,2.689,5.862,2.951,6.039,0.061,0.002,2.666,5.849,0.028,-0.032
699,2,1.228,6.049,1.718,6.329,0.033,0.011,1.15,6.0,0.066,0.032
699,3,0.839,6.002,1.249,6.236,0.019,0.003,0.701,5.929,0.04,0.018
699,4,0.997,6.013,1.451,6.26,0.02,0.003,0.843,5.926,0.02,0.001
700,2,1.233,6.045,1.7,6.33,0.005,-0.004,1.149,6.0,-0.001,-0.001
700,6,2.723,5.871,2.943,6.062,0.034,0.009,2.705,5.879,0.039,0.03
700,3,0.85,5.994,1.249,6.236,0.011,-0.008,0.7,5.918,-0.001,-0.011
700,4,1.007,6.011,1.459,6.262,0.01,-0.002,0.937,5.977,0.094,0.05
701,3,0.845,5.997,1.262,6.233,-0.005,0.003,0.684,5.911,-0.015,-0.007
701,6,2.767,5.876,2.959,6.075,0.045,0.005,2.734,5.873,0.029,-0.006
701,4,1.025,6.02,1.465,6.266,0.018,0.009,1.002,6.012,0.065,0.035
701,2,1.263,6.054,1.724,6.332,0.03,0.009,1.131,5.974,-0.019,-0.026
702,2,1.27,6.053,1.696,6.314,0.007,-0.002,1.146,5.977,0.015,0.003
702,6,2.792,5.874,2.948,6.086,0.024,-0.002,2.774,5.894,0.04,0.021
702,3,0.861,6.002,1.284,6.243,0.016,0.005,0.757,5.948,0.073,0.037
702,4,1.029,6.019,1.492,6.279,0.004,-0.0,0.977,5.984,-0.026,-0.028
703,2,1.264,6.04,1.75,6.322,-0.006,-0.013,1.258,6.027,0.112,0.05
703,3,0.865,6.001,1.296,6.239,0.004,-0.001,0.795,5.96,0.037,0.012
703,6,2.838,5.863,2.963,6.071,0.046,-0.01,2.791,5.846,0.016,-0.048
703,4,1.018,6.017,1.494,6.276,-0.011,-0.002,0.964,5.997,-0.012,0.013
704,4,1.044,6.011,1.508,6.282,0.025,-0.006,1.028,6.004,0.064,0.007
704,6,2.877,5.849,2.993,6.04,0.039,-0.015,2.819,5.819,0.028,-0.027
704,2,1.294,6.051,1.772,6.326,0.03,0.011,1.338,6.073,0.08,0.045
704,3,0.875,6.002,1.307,6.25,0.01,0.0,0.734,5.926,-0.061,-0.034
704,5,2.865,5.839,2.993,5.974,0.518,-0.025,2.851,5.836,0.499,-0.025
705,6,2.92,5.833,2.976,6.057,0.043,-0.016,2.874,5.828,0.055,0.009
705,2,1.296,6.043,1.788,6.337,0.002,-0.008,1.266,6.024,-0.072,-0.049
705,4,1.062,6.019,1.541,6.285,0.019,0.008,0.989,5.971,-0.039,-0.033
705,3,0.893,6.001,1.326,6.251,0.018,-0.0,0.74,5.92,0.006,-0.006
706,4,1.073,6.017,1.555,6.291,0.01,-0.002,1.01,5.986,0.022,0.014
706,2,1.323,6.055,1.806,6.345,0.027,0.012,1.288,6.033,0.023,0.009
706,6,2.949,5.823,2.976,6.057,0.029,-0.01,2.887,5.814,0.012,-0.014
706,3,0.895,6.0,1.328,6.248,0.002,-0.002,0.734,5.91,-0.006,-0.01
706,5,2.961,5.826,3.018,6.007,0.096,-0.013,2.955,5.84,0.105,0.004
707,2,1.348,6.059,1.823,6.346,0.025,0.003,1.225,5.981,-0.063,-0.051
707,5,2.997,5.804,2.985,6.049,0.036,-0.022,2.97,5.829,0.014,-0.011
707,4,1.079,6.013,1.571,6.293,0.007,-0.003,0.985,5.966,-0.025,-0.019
707,3,0.893,5.996,1.356,6.262,-0.003,-0.004,0.742,5.913,0.008,0.003
708,6,3.02,5.792,3.028,6.004,0.071,-0.031,2.975,5.793,0.088,-0.021
708,2,1.337,6.045,1.825,6.333,-0.01,-0.014,1.295,6.016,0.07,0.035
708,3,0.905,6.0,1.372,6.265,0.012,0.004,0.868,5.988,0.126,0.075
708,4,1.097,6.025,1.585,6.299,0.017,0.012,1.076,6.023,0.091,0.057
708,5,3.025,5.793,3.084,5.94,0.028,-0.011,3.015,5.812,0.046,-0.017
709,6,3.065,5.778,3.032,6.0,0.045,-0.014,3.029,5.82,0.054,0.027
709,2,1.366,6.054,1.808,6.333,0.029,0.009,1.211,5.963,-0.084,-0.054
709,3,0.928,6.004,1.397,6.269,0.023,0.004,0.78,5.919,-0.088,-0.069
709,4,1.099,6.015,1.599,6.304,0.003,-0.01,0.897,5.899,-0.179,-0.123
709,5,3.059,5.767,3.124,5.883,0.034,-0.027,3.064,5.781,0.049,-0.031
710,4,1.124,6.021,1.61,6.301,0.024,0.006,1.051,5.98,0.154,0.081
710,6,3.107,5.757,3.083,5.948,0.042,-0.021,3.074,5.781,0.046,-0.039
710,2,1.387,6.059,1.857,6.344,0.021,0.005,1.334,6.022,0.122,0.06
710,3,0.948,6.009,1.397,6.269,0.02,0.005,0.789,5.921,0.009,0.002
711,2,1.392,6.053,1.875,6.343,0.006,-0.006,1.35,6.027,0.016,0.005
711,6,3.153,5.746,3.103,5.928,0.047,-0.011,3.133,5.773,0.058,-0.007
711,3,0.937,6.0,1.397,6.269,-0.012,-0.009,0.764,5.905,-0.025,-0.016
711,4,1.129,6.016,1.61,6.301,0.005,-0.005,1.095,5.998,0.044,0.018
711,5,3.125,5.71,3.09,5.819,0.066,-0.056,3.103,5.731,0.039,-0.05
712,6,3.224,5.687,3.164,5.866,0.07,-0.058,3.186,5.744,0.053,-0.03
712,3,0.94,5.989,1.411,6.264,0.003,-0.01,0.789,5.906,0.025,0.001
712,2,1.39,6.038,1.896,6.347,-0.002,-0.015,1.349,6.013,-0.0,-0.014
712,4,1.165,6.03,1.65,6.306,0.037,0.014,1.109,6.002,0.014,0.004
713,4,1.185,6.035,1.648,6.308,0.019,0.006,1.115,6.002,0.005,0.0
713,2,1.428,6.05,1.921,6.356,0.038,0.012,1.375,6.016,0.026,0.002
713,3,0.959,5.991,1.423,6.26,0.019,0.001,0.826,5.915,0.036,0.009
713,6,3.252,5.687,3.187,5.842,0.028,-0.001,3.221,5.729,0.036,-0.015
714,4,1.204,6.039,1.671,6.312,0.019,0.004,1.143,6.004,0.028,0.003
714,3,0.978,6.0,1.444,6.27,0.019,0.009,0.827,5.918,0.001,0.003
714,2,1.436,6.046,1.947,6.364,0.009,-0.005,1.356,5.993,-0.019,-0.023
714,6,3.304,5.675,3.23,5.797,0.052,-0.012,3.282,5.701,0.061,-0.027
715,4,1.235,6.05,1.698,6.322,0.031,0.011,1.15,6.002,0.007,-0.002
715,3,1.02,6.017,1.448,6.276,0.042,0.017,0.886,5.946,0.059,0.028
715,2,1.477,6.062,1.974,6.369,0.041,0.016,1.384,6.002,0.028,0.009
716,3,1.01,6.009,1.486,6.275,-0.011,-0.008,0.848,5.916,-0.038,-0.031
716,2,1.495,6.063,1.981,6.37,0.018,0.001,1.414,6.016,0.03,0.014
716,4,1.241,6.043,1.711,6.327,0.006,-0.007,1.145,5.991,-0.005,-0.011
717,2,1.525,6.069,2.002,6.374,0.029,0.007,1.457,6.03,0.043,0.014
717,3,1.017,6.012,1.486,6.275,0.007,0.003,0.816,5.896,-0.032,-0.02
717,4,1.243,6.041,1.718,6.329,0.002,-0.002,1.166,6.002,0.021,0.011
718,3,1.04,6.018,1.51,6.29,0.023,0.006,0.951,5.971,0.135,0.075
718,4,1.262,6.044,1.739,6.335,0.018,0.003,1.134,5.971,-0.032,-0.031
718,2,1.526,6.061,2.013,6.378,0.001,-0.008,1.46,6.026,0.003,-0.004
719,3,1.052,6.019,1.508,6.282,0.011,0.001,0.99,5.99,0.039,0.019
719,2,1.55,6.064,2.024,6.375,0.024,0.003,1.484,6.027,0.024,0.002
719,4,1.294,6.051,1.777,6.34,0.033,0.007,1.223,6.018,0.089,0.048
719,1,3.505,5.411,3.439,5.584,0.025,-0.048,3.482,5.44,0.027,-0.049
720,3,1.066,6.018,1.521,6.276,0.014,-0.001,1.008,5.989,0.019,-0.001
720,2,1.584,6.074,2.071,6.384,0.033,0.01,1.516,6.034,0.032,0.006
720,4,1.311,6.056,1.794,6.34,0.017,0.004,1.243,6.021,0.02,0.003
721,4,1.316,6.05,1.779,6.348,0.005,-0.005,1.222,6.005,-0.021,-0.016
721,2,1.6,6.074,2.091,6.388,0.016,-0.001,1.515,6.02,-0.001,-0.013
721,3,1.082,6.021,1.541,6.274,0.016,0.003,1.013,5.984,0.004,-0.005
722,3,1.094,6.021,1.521,6.276,0.011,0.0,1.03,5.993,0.017,0.009
722,2,1.638,6.083,2.129,6.405,0.038,0.01,1.469,5.972,-0.046,-0.048
722,4,1.341,6.055,1.806,6.345,0.024,0.005,1.231,5.996,0.009,-0.009
723,4,1.36,6.055,1.828,6.339,0.02,-0.0,1.269,6.007,0.038,0.011
723,3,1.125,6.033,1.591,6.302,0.031,0.012,1.05,5.996,0.02,0.003
723,2,1.664,6.087,2.155,6.41,0.026,0.004,1.57,6.029,0.101,0.057
724,2,1.684,6.086,2.197,6.413,0.019,-0.001,1.594,6.033,0.024,0.004
724,3,1.117,6.02,1.587,6.296,-0.008,-0.013,1.051,5.986,0.001,-0.01
724,4,1.371,6.053,1.875,6.353,0.011,-0.002,1.242,5.972,-0.028,-0.035
725,3,1.174,6.044,1.643,6.315,0.057,0.024,1.109,6.011,0.059,0.024
725,4,1.406,6.066,1.882,6.354,0.035,0.013,1.334,6.021,0.093,0.049
725,2,1.719,6.097,2.197,6.413,0.035,0.011,1.677,6.081,0.082,0.048
726,3,1.181,6.043,1.646,6.31,0.006,-0.002,1.089,5.992,-0.02,-0.018
726,2,1.727,6.089,2.234,6.422,0.009,-0.008,1.579,5.994,-0.098,-0.087
726,4,1.412,6.057,1.884,6.352,0.006,-0.009,1.29,5.983,-0.044,-0.038
727,3,1.205,6.048,1.666,6.319,0.025,0.005,1.122,6.003,0.033,0.01
727,2,1.76,6.097,2.267,6.426,0.033,0.008,1.628,6.008,0.049,0.014
727,4,1.483,6.095,1.925,6.37,0.071,0.038,1.376,6.028,0.086,0.046
728,3,1.213,6.046,1.683,6.33,0.008,-0.002,1.102,5.986,-0.02,-0.016
728,2,1.794,6.103,2.283,6.431,0.034,0.006,1.702,6.046,0.074,0.039
728,4,1.486,6.082,1.922,6.364,0.003,-0.012,1.428,6.052,0.052,0.024
729,3,1.216,6.042,1.679,6.324,0.002,-0.004,1.129,6.0,0.026,0.014
729,2,1.816,6.106,2.3,6.437,0.023,0.003,1.705,6.035,0.003,-0.011
729,4,1.516,6.089,1.977,6.374,0.029,0.007,1.463,6.058,0.035,0.005
730,3,1.238,6.049,1.705,6.334,0.023,0.007,1.138,5.996,0.009,-0.004
730,2,1.853,6.117,2.337,6.443,0.037,0.011,1.746,6.052,0.041,0.017
730,4,1.502,6.07,1.974,6.379,-0.013,-0.019,1.4,6.013,-0.062,-0.045
