frame,track_id,centroid_x_m,centroid_y_m,bottom_x_m,bottom_y_m,delta_x,delta_y,alt_cx_m,alt_cy_m,delta_alt_x,delta_alt_y
580,1,-13.265,-25.871,-5.301,-14.004,-0.298,-0.439,-31.168,-51.987,-3.582,-4.99
581,4,-13.414,-24.967,-3.727,-10.857,-0.826,-1.239,-59.136,-90.877,3.74,5.145
581,1,-14.159,-27.212,-5.178,-13.853,-0.894,-1.342,-43.592,-70.516,-12.424,-18.529
582,4,-13.223,-24.73,-3.727,-10.857,0.192,0.237,-67.842,-103.446,-8.706,-12.569
582,1,-12.315,-24.093,-5.531,-14.333,1.844,3.119,-28.924,-48.597,14.669,21.919
583,4,-13.099,-24.654,-4.087,-11.344,0.124,0.076,-62.31,-95.534,5.532,7.912
583,1,-12.929,-25.409,-5.891,-14.848,-0.614,-1.316,-30.218,-50.88,-1.294,-2.283
584,1,-13.42,-25.102,-3.886,-11.115,-0.492,0.307,-70.742,-107.684,-40.524,-56.804
584,4,-12.252,-24.405,-5.542,-14.324,0.847,0.25,-27.297,-46.591,35.013,48.943
585,1,-13.083,-24.668,-3.779,-11.012,0.337,0.435,-61.715,-94.884,9.027,12.8
585,4,-12.483,-24.791,-6.028,-15.017,-0.232,-0.386,-26.739,-45.786,0.559,0.806
586,1,-13.057,-24.67,-3.868,-11.133,0.026,-0.002,-56.523,-87.586,5.192,7.298
586,4,-12.365,-24.609,-6.051,-14.999,0.118,0.182,-26.502,-45.453,0.236,0.333
587,4,-12.828,-25.308,-5.992,-15.044,-0.463,-0.699,-29.176,-49.376,-2.673,-3.923
587,1,-13.3,-25.025,-3.859,-11.142,-0.243,-0.355,-73.289,-111.763,-16.766,-24.177
588,1,-13.349,-25.15,-3.841,-11.16,-0.049,-0.125,-67.641,-103.986,5.648,7.777
588,4,-13.61,-26.459,-5.992,-15.044,-0.782,-1.151,-32.815,-54.77,-3.639,-5.394
589,4,-12.367,-24.647,-6.094,-15.242,1.243,1.813,-23.39,-40.977,9.425,13.793
589,1,-13.244,-25.015,-4.077,-11.353,0.105,0.135,-53.175,-83.187,14.466,20.799
590,1,-13.499,-25.414,-4.04,-11.389,-0.254,-0.399,-57.1,-88.956,-3.925,-5.769
590,4,-12.41,-24.707,-6.004,-15.035,-0.044,-0.06,-21.293,-37.574,2.097,3.403
591,4,-12.067,-24.223,-5.969,-15.061,0.343,0.484,-20.859,-37.257,0.434,0.317
591,1,-13.546,-25.567,-4.114,-11.533,-0.048,-0.153,-60.215,-93.796,-3.115,-4.84
592,1,-13.353,-25.265,-4.237,-11.635,0.193,0.302,-58.146,-90.626,2.069,3.17
592,3,-11.337,-23.178,-5.969,-15.061,-1.834,-2.433,-17.864,-32.832,-7.584,-10.961
592,4,-12.764,-24.876,-5.293,-13.505,-0.697,-0.653,-27.066,-45.664,-6.207,-8.407
593,1,-13.298,-25.214,-3.931,-11.282,0.055,0.052,-68.96,-106.371,-10.814,-15.745
593,3,-12.178,-24.415,-6.106,-15.233,-0.841,-1.237,-21.137,-37.384,-3.273,-4.551
593,4,-13.161,-25.455,-4.975,-13.038,-0.397,-0.58,-33.846,-55.72,-6.78,-10.056
594,1,-13.878,-26.088,-4.077,-11.57,-0.58,-0.875,-82.927,-126.764,-13.966,-20.392
594,3,-12.522,-24.925,-6.174,-15.462,-0.344,-0.51,-22.473,-39.353,-1.336,-1.97
594,4,-15.247,-28.639,-5.466,-13.869,-2.086,-3.184,-43.655,-69.934,-9.809,-14.214
595,1,-13.437,-25.435,-3.985,-11.443,0.441,0.653,-72.312,-111.445,10.615,15.319
595,3,-12.146,-24.398,-6.035,-15.287,0.376,0.526,-21.661,-38.169,0.812,1.184
595,4,-14.303,-27.193,-5.16,-13.368,0.944,1.446,-35.072,-57.273,8.583,12.661
596,1,-13.218,-25.193,-4.058,-11.588,0.219,0.243,-68.723,-106.263,3.589,5.182
596,3,-11.15,-22.972,-5.752,-14.955,0.996,1.426,-19.014,-34.331,2.647,3.838
597,1,-13.397,-25.466,-4.246,-11.846,-0.179,-0.273,-66.781,-103.618,1.941,2.645
597,3,-11.377,-23.301,-6.243,-15.693,-0.227,-0.329,-18.81,-34.02,0.205,0.311
598,3,-12.514,-24.29,-4.236,-11.855,-1.137,-0.989,-50.841,-80.518,-32.031,-46.498
598,1,-12.846,-25.34,-6.102,-15.515,0.551,0.125,-19.849,-35.456,46.932,68.162
599,3,-12.506,-24.31,-4.313,-12.006,0.008,-0.019,-53.196,-84.326,-2.355,-3.808
599,5,-10.564,-22.136,-6.102,-15.515,-0.122,-1.815,-17.138,-31.559,17.641,23.643
599,1,-13.196,-25.689,-6.123,-14.945,-0.35,-0.348,-22.199,-38.907,-2.35,-3.451
600,3,-12.755,-24.681,-4.44,-12.113,-0.249,-0.372,-66.111,-103.212,-12.915,-18.886
600,1,-13.705,-26.438,-5.873,-14.593,-0.509,-0.75,-30.649,-51.299,-8.45,-12.392
600,5,-11.146,-22.958,-6.066,-15.541,-0.581,-0.822,-17.704,-32.392,-0.566,-0.833
601,3,-13.15,-25.255,-4.021,-11.624,-0.395,-0.574,-72.458,-112.751,-6.347,-9.539
601,1,-13.423,-26.024,-5.411,-13.914,0.282,0.414,-29.362,-49.379,1.288,1.92
602,3,-13.355,-25.614,-4.41,-12.14,-0.205,-0.359,-70.878,-110.374,1.58,2.377
602,4,-13.422,-26.031,-5.515,-14.086,0.881,1.162,-30.627,-51.269,4.446,6.004
602,1,-12.728,-25.249,-6.337,-15.91,0.695,0.775,-17.831,-32.671,11.53,16.708
603,3,-13.402,-25.656,-4.391,-12.159,-0.047,-0.042,-97.858,-149.936,-26.98,-39.562
604,4,-12.994,-25.065,-4.076,-11.788,0.428,0.966,-63.541,-99.294,-32.915,-48.026
605,3,-13.842,-26.306,-4.076,-11.788,-0.44,-0.649,-77.903,-120.426,19.956,29.51
606,3,-13.893,-26.423,-4.048,-11.815,-0.051,-0.118,-78.961,-122.011,-1.059,-1.586
607,3,-13.8,-26.316,-4.256,-12.06,0.094,0.107,-82.041,-126.731,-3.08,-4.72
608,4,-12.346,-24.35,-4.631,-12.629,0.649,0.714,-57.512,-90.848,6.029,8.446
609,4,-12.399,-24.433,-4.933,-13.075,-0.053,-0.083,-62.146,-97.722,-4.634,-6.874
610,4,-12.139,-24.073,-4.561,-12.692,0.26,0.36,-55.477,-87.988,6.669,9.734
611,4,-12.132,-24.043,-4.652,-12.844,0.007,0.03,-45.843,-73.8,9.634,14.188
612,1,-12.436,-24.493,-4.977,-13.279,0.292,0.755,-36.795,-60.325,-18.964,-27.654
613,3,-12.897,-25.267,-5.054,-13.459,0.903,1.049,-38.137,-62.405,43.904,64.327
614,3,-12.866,-25.2,-5.164,-13.614,0.031,0.067,-39.058,-63.719,-0.92,-1.314
615,3,-12.446,-24.597,-5.174,-13.605,0.42,0.603,-32.42,-54.002,6.638,9.717
616,3,-13.114,-25.604,-5.022,-13.486,-0.669,-1.007,-38.12,-62.415,-5.701,-8.413
617,1,-12.545,-24.825,-5.661,-14.493,-0.109,-0.331,-25.305,-43.635,11.491,16.69
618,3,-13.44,-26.208,-5.98,-15.053,-0.326,-0.604,-26.945,-46.124,11.176,16.292
619,1,-12.453,-24.795,-5.868,-14.866,0.092,0.03,-22.206,-39.18,3.098,4.455
620,1,-12.786,-25.273,-5.857,-14.875,-0.333,-0.478,-26.181,-45.031,-3.975,-5.851
621,5,-11.367,-23.209,-5.822,-14.902,-0.222,-0.251,-15.398,-29.174,2.306,3.218
622,5,-11.304,-23.149,-5.581,-14.555,0.064,0.06,-19.438,-35.137,-4.039,-5.963
623,5,-10.611,-22.156,-5.581,-14.555,0.693,0.993,-18.363,-33.616,1.075,1.521
624,5,-9.616,-20.697,-5.945,-15.079,0.995,1.459,-11.645,-23.706,6.718,9.91
625,5,-9.733,-20.901,-6.174,-15.462,-0.117,-0.204,-11.369,-23.307,0.276,0.399
